6.770949989360964816e-01,-5.611805314750795137e-01,-4.975297027442415754e-01,2.340123817047159882e+00,-2.961711791698410146e+00,-2.824307655702952280e-01,8.038499331810186055e-01,1.058315741962138734e+00,-7.199373172442612434e-01,1.031929915961670607e+00,-6.842035867181722741e-01,-5.841131352770779772e-01,-6.339538833223747893e-01,6.093080479944176231e-01,6.964945708822279924e-01,-9.786861895002782474e-02,-1.566993562301431941e+00,4.360178158649941765e-02,-1.660939175436633719e-01,-1.604529752659587638e+00,-1.741906343668814527e-01,-1.007214652016003686e+00,7.111519219827004967e-01,-9.722828611173942592e-01,4.359533062160743100e-01,4.006091566365291290e-01,-1.799427716359959795e-01,-1.013333066417370087e+00,-8.153710426588773874e-01,-5.380302925899707045e-01,2.290459375847105072e-01,1.479360902193072258e+00,-1.211626808065013883e+00,9.252585450896644303e-01,-1.201855835272852974e-01,-9.435450470959542146e-01,1.067568739001801381e+00,7.702990256956782078e-01,-6.749574823069895979e-01,-6.710992747687051230e-01,-1.046077844056817252e+00,-7.726392008302113146e-01,-4.566073992912300095e-01,-4.020364364945927527e-02,-2.336740094870862761e-01,-3.967638001529984471e-01,-1.658165326895184366e+00,1.085695096974198304e+00,-9.498068260056270473e-01,-1.099731931362458948e+00,-7.522987575895739853e-01,3.341264294510065125e-01,-1.498106000033371021e+00,-7.735601535491198888e-02,2.221113970099100055e+00,-1.527201493278133315e-01,-3.654118236689147814e-01,3.571364988356798831e-01,4.179903038203022780e-01,2.166842265546079283e+00,6.519884120091499202e-01,-9.253350533204592887e-01,1.406847887665025332e-01,-1.697652452216397156e+00,1.048516920607136749e+00,9.453240141651565731e-02,3.845679797158110813e-02,2.213439631587564627e+00,-3.160734246457210794e-01,-7.603578542016738995e-01,1.227653025907622597e+00,-1.345254304183803873e+00,-1.455617167171625814e+00,1.309351365687526858e+00,-6.087556313730824176e-01,2.361538579679462124e+00,6.919923647653272170e-01,-1.342834431780748350e-02,1.326542493080220320e+00,-3.779458582316506110e-01,2.157498079965527893e+00,-2.227468822628135836e+00,-6.632815024715315033e-01,-3.884185217480217722e-01,1.386639117467650673e+00,1.420461593001452472e-01,-2.660696578459195161e-01,-9.496706168389640323e-01,8.654016597363328733e-02,-3.019557245643899601e-01,-4.735942091402782772e-01,-4.811026968320170072e-01,9.437625814307802896e-01,-1.422398696244101091e+00,2.729728723822198999e-01,1.487114008078748606e+00,7.144451289737562272e-01,-1.237699042136934269e+00,1.121650595457708954e+00,5.622488419461453280e-01,1.000000000000000000e+00
-7.076922581002453860e-01,2.169036252383901853e-01,6.480734804942590577e-01,5.123618539819234652e-01,4.616381384942902510e-01,3.415532591757516889e-01,2.203844011859823926e+00,-1.312446167071383174e+00,-6.767282064208712811e-01,-2.356497893146360045e+00,-7.194014907045712670e-01,1.932254182729484127e+00,3.475106697537412859e-01,-2.619268516821039450e-01,8.798613164479082149e-01,8.503729249368607856e-01,8.164917011469819963e-01,-4.234504177394983748e-01,2.832146232879594328e-01,-4.290116248314527203e-01,1.179486128624816832e+00,6.636435443555986913e-01,-4.694722679003993093e-01,-1.474287162144281460e+00,-6.051360679091425387e-01,1.741476311260714560e+00,9.856742383603995794e-01,-1.589560679638114982e+00,-7.210165503837781542e-02,-1.587007715586367107e+00,-3.989814909947003163e-01,1.292875560944104496e-01,-7.829268802669122618e-01,3.310542105887197550e-01,5.654895869570605305e-01,1.068124645728530941e+00,-9.880731687133329499e-01,-2.146612307644053974e+00,-6.339042226243923883e-01,-5.099961662731324757e-02,2.817369325946494363e-01,-6.632093802678172834e-01,-6.293604146986973014e-01,9.780563899281125018e-01,2.745271283899926029e+00,-4.530332593363338156e-01,-6.011888839657030248e-01,6.974628613539288757e-01,-8.644940379776490103e-01,9.502309709782659208e-01,-4.617406197303658977e-01,-1.417802281257290575e+00,-3.148801801468414929e-02,1.023327916322771980e+00,-1.437707139974580273e-01,-1.926989533653504783e+00,1.703706994357040649e+00,-1.507267820663743096e+00,-7.704697921256935533e-01,-7.527418971947807957e-02,9.583736429260645284e-01,8.223843868771029131e-01,-1.127779407004895207e+00,4.775330027800446242e-01,8.810089316043272500e-01,-1.051611277408702305e+00,6.701815955776557754e-01,-1.035102274539212885e+00,2.040280869881363479e+00,-7.569826697132567839e-01,4.283234721716229210e-01,-7.665231529878852035e-01,1.392646702372144052e+00,2.006374749220800613e+00,-3.596778536657477821e-01,2.307692402649859975e+00,1.250965634127740034e-01,-6.803439071607217947e-01,-8.307774116706040379e-01,-7.987269264855920703e-01,-2.933370491261549251e+00,7.301096598696632523e-02,1.704679186887259057e+00,-1.625773795873893535e-01,3.441076088872343508e-01,5.802557602198064046e-01,6.277218341410911728e-01,1.293872965563420685e+00,1.002641093634942110e-01,-1.182714760006797317e+00,-2.064592269693966697e-01,-7.013811778852067080e-01,-4.805259276343780139e-01,1.057147211839482903e+00,1.531141463716677809e+00,-1.271434469679138646e+00,-1.878998835836227510e+00,9.600086572967048149e-01,-9.679901357099063297e-02,6.675590748570761068e-01,1.000000000000000000e+00
2.656241276751193925e-01,5.186899202352649452e-01,3.896954051372018002e-01,-5.070341341973836347e-01,-7.760484829918851135e-01,3.385011504110175262e-01,9.729692166837462519e-01,6.149560079592981676e-01,-1.174719128468767748e-01,7.418209264652529944e-01,-4.128033895482232651e-01,-1.348046972430825496e+00,-4.280827313032217196e-01,3.875153065676344988e-01,1.362353716783657465e+00,-3.318666163948945091e-01,3.334468176928355176e-01,-1.419914632975309177e+00,6.015537981316367855e-01,1.039467217143555500e+00,6.322677326459109626e-01,9.685138524507432845e-01,-6.447941453228247521e-01,-2.536519355987284369e-02,-6.511918635403005640e-01,-7.479838844423314370e-01,6.569084387132785308e-01,-4.795616238760423977e-01,7.433929522749425090e-01,6.526237868884467996e-01,-1.608701744931536837e+00,1.454621787854451842e+00,-1.564821826804409621e+00,-1.421973621479642735e-01,-1.990822872804205723e-01,1.293278249084008902e+00,4.485987024388959354e-01,-1.505835564913593938e+00,-2.970005103865462348e-01,-1.010034017603595791e+00,-7.661613956012994775e-01,1.391592834454123073e+00,-5.352504244084734797e-01,-2.107603328789451780e+00,1.097652594032247908e+00,1.347710755685020134e-01,-1.759610044877426005e-01,-9.092928169034699692e-01,1.516654030314785295e+00,-1.026184997993235537e-01,9.959998094396382839e-01,-3.661682904404763295e-01,3.781990755472683041e+00,-1.106257302118002883e+00,9.543212610862270573e-01,2.609379513067633938e-01,-3.024281250346525951e+00,-1.235020573442864977e+00,1.587006652056871081e+00,9.417099794200056370e-03,5.930044482186209720e+00,-9.339290177611404564e-01,-1.333010645604496780e+00,-4.678935013342230276e-01,6.401110130074034732e-01,-1.799098624867940810e+00,-3.629494423545664428e-01,-7.452349689186679171e-01,1.526380868311825623e+00,9.264895101478928807e-02,-2.290672833411760756e+00,-7.658595307510031036e-01,5.248320353146962436e-01,5.077894049380254904e-01,-1.176472357270456293e+00,7.517109527154233195e-01,1.233335178569690965e-01,-4.301365964724756519e-01,5.796992491127620495e-01,1.152990173944464125e+00,1.597170208409878223e+00,-1.868998327290067873e-01,-1.092017775221989062e+00,-1.288443910449158958e+00,-1.317739384469609476e+00,-9.182380007973716118e-01,-1.079182855975350019e+00,-4.610598915099984874e-01,1.485919682014593235e+00,2.955279427549166171e-01,-9.429418336957944291e-01,7.770773959786290153e-01,-1.735596772848518210e+00,-8.070236757880075995e-01,-2.464694013417960128e-01,-6.859939375525017091e-01,9.715377697835979598e-01,1.763052107534023027e-01,7.009285177528772059e-02,-1.078013843353767820e+00,1.000000000000000000e+00
-2.714381795765139493e-01,1.785502846713086456e+00,1.716980044145670181e+00,-1.842439814316820357e+00,-1.745760132811773335e+00,-1.747383886115919216e+00,-5.396822079622001223e-01,4.796375448812875697e-01,1.002223537395180220e+00,1.863824187798641452e+00,-7.531634441311790829e-02,-1.860122509122705159e+00,4.567119225215934830e-01,-2.025274956301582385e+00,-2.515659114491206161e+00,7.536643189639389284e-01,-1.070379747609472298e+00,5.695804637324617392e-01,-1.114779829598483873e+00,-1.073133845608815085e+00,-1.736403386682474181e+00,-1.421353493637247167e+00,2.103399347011487119e+00,-9.126648935419894304e-01,3.025637886000899848e-02,-1.241082675092523901e+00,-9.676433559161050635e-01,-2.318441294171726064e+00,-3.417352538909377291e-01,-1.720462615629763103e+00,7.924509727049681151e-01,-7.102598397432090538e-01,-2.871158354383565037e-01,-7.310584554102030896e-01,-8.741643975275567024e-01,-2.220143715966070186e+00,2.853268414699326461e-01,-3.934408331656478186e-01,-1.796684248045445353e-01,-9.155828147510424175e-01,-8.897994040079192368e-01,-4.717023935467951068e-01,1.334932148809501729e-01,-1.611311565908025267e+00,1.263859736439840509e+00,1.247392728237584958e+00,-3.435243061088862904e-01,-8.381039160822726375e-01,3.311138893007892769e-01,-1.420438389432550963e+00,9.279095289739713870e-01,-9.556857984261727390e-01,4.610042849238323859e-01,-1.293237304058037829e+00,-2.190767796003427748e+00,3.241923390518430814e-02,1.326575001337308324e+00,-1.669891150128972157e+00,9.465088911351025036e-01,-1.735542402757435765e+00,3.168629930320628674e+00,9.178148924426019484e-01,-5.300060245915020340e-01,-3.463282180193580362e-01,-1.723188963697393161e+00,1.194792184686373160e+00,2.529659484795772073e+00,6.312114191610108671e-01,-1.435754932696660990e+00,-1.136743745073964806e+00,3.304035035310797230e-01,3.999798923761025415e-01,-2.527259340606979876e-01,-4.768974574036906611e-01,2.054984632348191842e-01,1.352111129404333312e+00,-6.384104734581822482e-01,-4.109472835760785148e-01,1.000214456809921937e-01,-9.759151644450250740e-02,-3.603988231305478962e+00,4.316202194699994554e-01,2.037837811571155733e+00,1.451047861482218870e+00,-5.674790453976878007e-02,1.381870569324564202e-01,-1.643454447259012685e+00,2.534482138860730260e-01,8.459306611879811866e-02,2.830529129418035139e-01,1.379035199051613425e+00,-1.294414929666154013e+00,-3.910609242769079175e-01,7.476590429908178681e-01,1.756053876014529669e+00,1.260655276037871975e+00,-6.181189002450456771e-01,1.413350941259241100e+00,3.155653134885567646e-01,1.707348965488448389e+00,1.000000000000000000e+00
-3.318125740395694301e-01,-4.906956960915907773e-02,-1.045825898375218888e+00,1.846110802207183710e-01,-7.445774294581890551e-01,1.342416374811427060e+00,-2.905422055900146461e-01,-7.575690772573523413e-01,6.972640153843798760e-01,6.287961833974622938e-02,7.149823263348670244e-02,9.425616796364387762e-01,4.761315741438747473e-01,1.819427587009022185e+00,-9.802490387659172633e-02,1.918170166670804810e-01,-6.682252857674821911e-01,1.944852652545758120e+00,-9.540855537721963930e-01,2.260951110685045951e+00,1.557597578112460912e+00,4.923822566951225332e-01,6.629702609642019739e-01,-8.246737880215231353e-01,8.130267381135020122e-01,6.322462448009443792e-01,4.369388179202702283e-01,-1.812259216654905636e+00,-1.113584755905034918e+00,-9.044338928403666822e-02,6.457972845658825622e-02,-5.624333544869367651e-01,3.513281445021491090e-01,4.223428143345827057e-01,1.799199471231743619e+00,-9.347971255627428588e-01,-3.268812768286472270e+00,9.937782955450100708e-01,1.271626040189073881e-01,-6.135525343346002192e-01,1.882731901392996843e+00,2.765934453082952160e-01,-6.660599432537805953e-02,-7.388325632527736886e-02,1.230430200886100112e+00,1.754976868047850580e+00,-1.790868265557843841e+00,1.842100511148465902e-01,1.635299960620345994e+00,9.422922692696856783e-01,-4.164518401494692740e-02,-6.218273424539259020e-01,2.244751774088502572e+00,-1.120203462938081040e+00,2.289954043188787425e-01,5.685772794153723941e-01,1.483688675502267795e+00,1.553341846856617359e-01,2.268880680246533554e+00,-7.717002949293681746e-02,2.165997799144208980e+00,-1.489324262111077213e-01,5.988789487850028070e-01,6.018044220986905612e-01,1.689454831942757418e-01,-2.433900500593234373e+00,1.345120314858806454e-01,-6.265384998728398269e-01,9.944545397442545731e-01,-1.029733412774495926e+00,1.824538650740069878e-01,-4.339256676044039307e-01,-3.019160866529519427e-01,2.436288578491914714e-01,1.932855210845664029e+00,1.951095054679325314e+00,-8.302601381254792745e-01,2.712693431159939328e-01,1.566110051391223612e+00,-9.086229534106201600e-01,-2.728567567098647118e+00,-2.193934603137136286e+00,1.056829829411545463e+00,1.566921426064284750e+00,6.095235829275005290e-01,-2.905982070607154633e+00,-3.215632576624918304e-01,-4.801444743623081157e-01,9.858589542417479923e-02,-6.165026743875674509e-01,-3.832905809425021237e-01,-3.655652999514522050e-01,-3.954449285995246810e-01,-1.074760936666751654e+00,1.486552766191279185e+00,-2.094596946452263395e-02,2.488052984427140124e-01,9.120739455945171548e-01,7.453737992179867433e-01,-5.392976455769820099e-01,1.000000000000000000e+00
9.415713304038440812e-02,8.444351633251646616e-01,1.118967661377046618e-01,2.357925280479973573e-01,-3.197165325150961301e+00,5.437804982666513132e-01,-5.592526916728080000e-01,-9.658294785264761595e-01,1.488015460365020304e-01,1.139626105939570699e+00,-8.247204928561927550e-01,1.617669643835567550e+00,1.933381263873778400e+00,1.530237435590975137e+00,3.424649219437896353e-01,-6.630238079705845777e-01,4.579837508992299910e-01,-2.590879866032579137e+00,-1.062603765986058324e+00,-1.142510473416376682e+00,-3.718874275175986233e-01,-3.457997503413401397e-01,-6.074493364509733206e-01,-1.096674321790267248e+00,3.468025167184681234e-01,1.457057395150455958e+00,1.165787981482256042e+00,8.541461223456776608e-01,1.583782641397976365e-01,-9.165920561040579173e-01,-4.755222814576746115e-01,5.407503211157127510e-01,-5.585100492278696205e-01,1.564022444066698547e+00,1.121017053346441417e+00,1.871293085856660765e+00,-1.268940151134913874e+00,-6.776822872860266411e-01,2.558366092113210088e-01,-6.952460979550290077e-01,1.162215655988717566e+00,5.121294015838609992e-01,-1.173412862000214441e+00,2.754349339428435739e-01,-9.731132809318595589e-01,5.972560992012426739e-01,-2.255909078875690255e-01,2.453930293008190489e-01,5.798617390388837167e-01,8.782536331775037119e-01,-8.414718343132041589e-01,1.524726606408352558e-01,1.569408951141730402e+00,-2.862970235722757106e-01,-1.009756388094307789e-01,-2.880843321501387888e-01,6.530894616205251690e-02,6.232156700814486250e-01,8.226451135015144800e-01,-6.128575097914309433e-01,-1.110817747606787087e+00,-1.097527204640953213e+00,-8.167813690578730190e-01,-1.859641822420975199e+00,7.523045508278296545e-01,-9.750075416312992127e-01,-1.672128398310321618e-01,-2.448012386629246084e-01,2.446774296872006094e+00,-9.678048739998219574e-01,-9.194687196130557627e-01,5.694841931216927389e-01,-5.132013368490565552e-01,-9.095949618582859220e-01,1.621154867122385435e+00,2.137195309793686882e+00,-5.636127408751842038e-01,5.032474244423520426e-01,-3.685233526155194950e-01,-5.509105909229488063e-01,1.472171738692208187e+00,-3.475932047815786796e-01,5.241833492473033651e-01,-2.071965835692553271e-01,1.337857804342994950e+00,2.303760544142093025e-01,1.645822863798690028e+00,-1.307032920902889028e+00,9.289376707374736863e-01,2.101912414862816103e+00,7.910602704090955450e-01,1.261312159227084562e-01,-2.255032877398056801e+00,8.767237876804767627e-01,2.353893476991663292e+00,1.030892443808672621e+00,-1.201538946100356858e-01,1.184118247373810773e+00,-6.027544119178315229e-01,6.052238700570361507e-01,1.000000000000000000e+00
1.775227730803337289e+00,9.690677890593782928e-01,1.989217968021483651e+00,-1.090379287031172373e+00,1.591239254033137041e+00,4.354717967083863162e-01,-6.977854040590512064e-01,8.508993853465023349e-01,2.763827975115464297e-01,-2.889408926870158656e-02,1.318318356916146072e+00,-7.234291546210515067e-01,-1.281662503441222789e+00,1.071729942825240013e-02,5.418189932439617662e-01,-1.754109749372148697e+00,-2.181122339644811170e+00,-2.422000719040695860e-01,-4.273033399933635068e-01,-1.114453941088001887e+00,-3.339764829315391426e-01,-1.279961236978414130e-01,-7.071812389437627244e-01,-1.200978194815114808e+00,6.072246813408405108e-01,-7.619138234647396812e-01,7.081544009392303218e-01,1.257966224668948918e+00,-6.896671220751886544e-01,-8.198572122435224818e-01,7.914418444284414544e-01,-9.112220673155523309e-01,-1.404537914844524726e+00,3.474853978461397985e-01,-8.523127935864979188e-01,-7.010026529016913921e-01,-1.350491017233501068e-01,3.526409165646543498e-01,1.656856615715797121e+00,-6.669477343725145335e-01,-4.929993139384397094e-01,1.288500379345648428e+00,1.580810159302325157e+00,-8.731470632876392468e-01,1.936832272828700852e+00,1.613422916549911990e-01,2.695768042004504372e-01,1.274787287899342703e+00,1.019858093895724405e-02,-1.494690655228623433e+00,-1.091449769893214405e+00,7.726644217716999163e-02,7.405587071985137992e-01,1.367492833066502600e-01,1.119980249692599017e+00,-2.165123360555887277e-01,1.386284040799252493e+00,-1.544081255714112366e+00,6.707753389939112854e-01,-1.602840502476745310e-01,2.942026078114124976e-01,-1.370597741157814353e-01,1.702438580917655875e+00,-2.885049184470905193e+00,-7.375281609664769977e-01,8.685455370423835753e-01,-5.546935229741507545e-01,9.745902621704400914e-01,1.043546468867116328e+00,4.230707241566730170e-01,-5.863196582880311203e-01,1.902509979605410406e-01,1.151181251748016221e+00,-8.233416183467963112e-01,-1.691437199991134843e+00,2.765811421219924959e+00,-4.090586677926031367e-01,2.169450225417327294e-01,3.314779192038337374e-01,-3.528861472317139092e-01,1.905886813446926009e+00,-1.632068674887019677e+00,1.016730912308953183e+00,9.645537452359658204e-01,7.596897874304748832e-01,7.688789251992880214e-01,-3.073361416963031889e-01,-5.715221951207773987e-01,-9.078030430455957811e-01,1.939175373027362870e+00,1.349697986695084673e+00,-1.368238147129064552e+00,7.985968376436072269e-01,6.735484241215784484e-01,6.548597355152456778e-01,-9.105883894917422561e-01,1.097969560814566092e+00,-9.793871303219731095e-01,-9.439324754891022240e-02,4.119761618867547482e-04,0.000000000000000000e+00
-8.232615169015842227e-01,-7.814899266360220143e-01,7.048406747253300741e-01,-9.085557561778929703e-01,-1.923136494264781060e+00,4.293108809340793752e-01,3.786449288100624533e-01,2.264877232734811563e-01,-4.849396970274030827e-01,-1.637852503099534562e+00,-3.777655340606955181e-01,-1.384491816729940705e+00,-1.710215619449351881e-02,-3.146603611689817170e-01,1.424521199789027692e+00,1.201309871671858875e+00,1.535469797818059590e+00,-9.757962644537961916e-01,6.931600421857342376e-01,2.431106128159190582e+00,-9.466304997986688674e-01,4.771350823250000706e-01,3.598067954402107471e+00,5.157752068342410512e-01,-1.019117753688260353e-01,9.788599551713735858e-01,4.176394695551073344e-01,-3.275767953672912292e+00,-8.831069414383543315e-01,-2.949838414623320304e-01,1.545115378114059745e-01,-6.734128536299327505e-01,-3.305691210094707788e+00,3.676856860120677334e-02,-1.702789853789822505e+00,-2.824469563792250670e-01,-2.398049634901742444e-01,-1.086014273566698662e+00,6.322090502877387719e-01,6.639234130489603258e-02,-1.265995823179787150e-01,4.400890531622817514e-01,-3.627815027544207815e-01,3.547635451469640877e+00,4.877884890889666591e-02,-4.497716432575927792e-01,-5.968755446850196877e-01,-1.296365161212456929e+00,1.414346799525058040e+00,-2.575931376004771955e-01,-4.394745535276700643e-01,-5.760466601397860043e-01,-4.443594984718060026e-01,-4.001015141523320828e+00,1.300728870916798341e+00,-2.547147093970109077e-01,-3.531262538287186281e+00,1.297294731793920297e+00,-4.250648683445031051e-02,4.832506030782946493e-01,3.608584072614474003e+00,-1.214343311545758919e+00,6.139663214544470726e-01,9.222155290394630223e-01,1.356943610303674164e-01,1.350263203668835843e-01,-1.394085130005985884e-01,-3.904148826051856425e-01,1.385967420161005270e+00,8.269078060004654285e-01,-8.843716279381417245e-01,-4.447441906509708720e-01,-3.443174220962298415e-01,6.101131250794665783e-01,9.066051715107715792e-01,1.518904598944987416e+00,-5.149046010520775818e-01,9.582750840597524800e-01,-1.202541834977794100e+00,2.296119247849287837e-01,1.596734626686302505e-01,-2.808659610361762815e-01,8.270137704717344107e-01,-6.290846915912772230e-01,-7.257876708708668190e-01,8.425913855651088191e-01,1.961149599870126492e+00,-9.061635153783106911e-02,1.049398434154226845e+00,-5.013828611488061471e-01,1.597421687257731593e+00,1.003847475095668962e+00,-3.581982927018071416e-01,1.157570763848336931e-01,2.128464020750087948e-01,-6.562264877901532664e-03,3.566582253457973861e-01,-3.340175921568598327e-01,-8.627131909546422728e-01,-1.942518167244817962e+00,1.000000000000000000e+00
-2.921688919297692477e-01,-1.084329226512438682e+00,-1.428855964211809937e+00,-4.897624680363441563e-01,-6.709586014909829643e-01,2.399420152146219676e-01,8.091039445899066429e-01,-3.542334040930151806e-01,1.701146823548533860e-01,1.687674829669428611e+00,1.154340197071363150e+00,-3.645375883494443303e-01,-1.631196619250309565e+00,-1.900324694884427401e-01,1.505939241581566723e-01,1.486358976362837758e+00,4.026846913658432836e-01,-1.109244149228080512e-01,7.786744688480370935e-02,-1.271491150945205151e+00,4.327357616683762953e-01,-1.039114131043216593e+00,-6.660066139118663298e-01,-4.552990389530063853e-01,-3.160273477707887801e-01,-7.678245175522685484e-01,-1.183275762212142368e+00,-8.210146469742558573e-01,-1.400960330335607518e+00,1.446047038016697872e-01,-1.018578970341347478e+00,-3.916849779852062396e-01,-1.679856450800856660e+00,-7.611791416791248155e-01,-4.135077888601300655e-01,-5.145678595502207325e-03,-5.370825339029886569e-01,-7.813968898701364463e-01,1.489623773455435396e+00,2.316222643466842868e-01,-1.026780833071594179e+00,-3.186197009403305969e-01,-2.183467317835680266e+00,-9.500140882613848647e-02,5.809781854886484354e-01,7.107662769314263551e-01,1.270789368990265511e-01,3.483266572649935666e-01,-3.205853598321795062e-01,-8.386490195551084270e-02,-7.789019298229176158e-01,-1.447143721718768816e-01,-5.246986002841145247e-01,3.454369840842237416e+00,-2.008723501304515047e+00,1.112219247013799039e+00,8.939390602423760157e-01,2.506498175235499115e+00,-5.769350897438146886e-01,2.302784284428718575e-01,-1.427383094282634435e+00,4.609649003857612115e-01,1.965032406824671840e+00,1.797290136136176830e+00,8.687368804147053147e-01,-8.914605056948852191e-01,8.313456463896041759e-01,-3.940575694481561198e-01,-8.279575995475374484e-01,-3.665459146914647470e-01,-1.846942073409536533e+00,-7.883442629809460644e-01,5.105921189381591452e-01,8.482397284774284563e-01,7.868111652474797379e-01,-1.419337864933201132e-02,5.725107974713757875e-01,-7.351466443354502944e-01,-1.395690216259646066e+00,2.371456321039590309e-01,1.746647371167456830e-01,-3.783472627510521547e-02,-3.358897962591589348e-01,-5.440877883910487656e-01,1.251198953711262440e+00,5.833330631688745660e-01,2.958540728789848528e-01,1.879793037760922325e-01,-2.292110334596488386e+00,-8.168877106443911407e-01,2.196436757010470642e-01,-6.610183808801735061e-01,-7.698613643346241542e-01,9.195129586606023975e-02,1.710696639806758235e+00,-6.625763103955351063e-01,-1.484916325313299090e+00,-1.225433553106479057e+00,8.942703946972120621e-02,-3.784185871246961153e-01,0.000000000000000000e+00
7.478599414466098327e-01,-3.656444296484016587e-01,-8.946459884302886412e-01,-2.384567225640014776e+00,-3.276384227588105880e+00,-1.385195223750111726e+00,2.256116644134761040e-01,1.024065746194540605e+00,-1.190717499421845460e+00,7.784489018394612492e-01,-5.216775924380510077e-01,4.937780890647893162e-01,-5.035493706547492510e-01,5.938216861291382154e-01,6.411308317861483808e-01,2.086109851104419044e-01,1.412848969095346963e+00,-8.624607654623712705e-01,-1.487393068735086477e+00,-5.109385752256357938e-01,-1.982867052293063370e+00,-1.785472102570665909e+00,-4.508129276936396757e-01,1.683472409226201671e+00,-8.092203986838032437e-01,8.486548427744250445e-01,-5.995824906428741663e-01,1.509158497414098132e-01,2.255515678063174101e-01,5.457997650457183797e-02,-2.277895792998919922e-01,-1.298617710755297916e-01,-7.395048095389586962e-01,2.193533609935363060e+00,-7.181383300871219122e-01,-1.353831587776699541e+00,8.181492473769750307e-01,3.378965810819676840e-01,4.325899538700127556e-01,-1.268707548774778315e+00,6.183613743406397578e-01,1.659038371489129027e+00,-5.971775900691104200e-01,-4.754294877780753104e-01,-9.809112059356868141e-01,1.329846326360896169e+00,-1.116245767895103880e+00,1.533525685052054000e+00,-4.044224919002050167e-01,-4.421605974604185807e-01,-1.010486996688591654e+00,-9.051809861200422747e-01,4.527627759481177572e-01,-1.496677119660390964e+00,-3.369636861278964557e-01,1.051369755334423006e+00,-9.395803906629263125e-01,1.553794398677535327e+00,-1.589836090469747498e+00,1.208765893333466623e+00,5.794443561989917058e+00,2.333037175288852072e-01,1.932563459406583917e+00,6.019839606496337758e-01,6.953387722919910363e-01,1.343976434085931149e-01,-1.124010112076638146e+00,-1.058380865703230977e+00,2.755155210972109803e+00,1.373262116206203753e+00,2.763008165214108636e-01,-1.074533132798355606e+00,-8.393039160516028163e-01,-6.351424730433301302e-02,-8.800594745117039375e-02,1.254142234090424024e+00,-1.264700990052210594e+00,1.799812059364669148e+00,5.165097778888680935e-01,7.957864090887269148e-02,1.216673362072589804e+00,1.686347494054000196e+00,1.015662000076845040e+00,-5.459943661744512955e-01,-7.364957874450295261e-01,-4.384598466103783454e-01,-1.411860839452393490e+00,3.088490994124692413e-01,1.140598343255841085e+00,9.866638139147514142e-02,6.516936041318700523e-01,-2.110220747891989324e-01,-9.020267253089504500e-01,-9.451385192937156177e-01,8.205745841331664459e-02,4.287282043952763133e-01,6.156400332877336457e-01,-2.989865777140376379e-01,-2.600720123481799484e-01,-9.753246688527492658e-01,0.000000000000000000e+00
